product_id,store_id,date,sales,revenue,stock,price,promo_type_1,promo_bin_1,promo_type_2,promo_bin_2,promo_discount_2,promo_discount_type_2
P0311,S0003,2017-01-04,0.0,0.0,2.0,1.0,PR14,,PR03,,,
P0325,S0003,2017-01-04,0.0,0.0,14.0,8.45,PR14,,PR03,,,
P0327,S0003,2017-01-04,0.0,0.0,10.0,1.95,PR07,verylow,PR03,,,
P0333,S0003,2017-01-04,1.0,1.71,4.0,1.85,PR14,,PR03,,,
P0348,S0003,2017-01-04,5.0,7.78,9.0,2.1,PR05,verylow,PR03,,,
P0356,S0003,2017-01-04,0.0,0.0,29.0,2.5,PR14,,PR03,,,
P0364,S0003,2017-01-04,1.0,0.93,24.0,1.0,PR14,,PR03,,,
P0372,S0003,2017-01-04,0.0,0.0,149.0,2.9,PR14,,PR03,,,
P0377,S0003,2017-01-04,0.0,0.0,1.0,9.0,PR14,,PR03,,,
P0390,S0003,2017-01-04,0.0,0.0,7.0,9.85,PR14,,PR03,,,
P0400,S0003,2017-01-04,0.0,0.0,2.0,7.5,PR14,,PR03,,,
P0413,S0003,2017-01-04,0.0,0.0,17.7,4.95,PR14,,PR03,,,
P0417,S0003,2017-01-04,0.0,0.0,5.0,6.9,PR14,,PR03,,,
P0427,S0003,2017-01-04,0.0,0.0,16.0,2.45,PR06,low,PR03,,,
P0435,S0003,2017-01-04,0.0,0.0,12.0,25.5,PR14,,PR03,,,
P0436,S0003,2017-01-04,1.0,2.78,10.0,3.0,PR14,,PR03,,,
P0438,S0003,2017-01-04,4.0,0.93,53.0,0.25,PR14,,PR03,,,
P0453,S0003,2017-01-04,0.0,0.0,9.0,5.25,PR14,,PR03,,,
P0483,S0003,2017-01-04,0.0,0.0,4.0,10.0,PR14,,PR03,,,
P0499,S0003,2017-01-04,0.0,0.0,44.0,0.75,PR14,,PR03,,,
P0500,S0003,2017-01-04,3.0,15.6,97.0,5.95,PR10,verylow,PR03,,,
P0514,S0003,2017-01-04,0.0,0.0,3.0,8.9,PR14,,PR03,,,
P0536,S0003,2017-01-04,0.0,0.0,8.0,2.95,PR14,,PR03,,,
P0551,S0003,2017-01-04,0.0,0.0,21.0,1.85,PR14,,PR03,,,
P0569,S0003,2017-01-04,1.0,2.41,58.0,2.6,PR14,,PR03,,,
P0572,S0003,2017-01-04,0.0,0.0,17.0,1.0,PR14,,PR03,,,
P0590,S0003,2017-01-04,0.0,0.0,33.0,0.5,PR14,,PR03,,,
P0602,S0003,2017-01-04,0.0,0.0,1.0,9.9,PR14,,PR03,,,
P0611,S0003,2017-01-04,0.0,0.0,2.0,12.0,PR14,,PR03,,,
P0614,S0003,2017-01-04,0.0,0.0,3.0,15.9,PR14,,PR03,,,
P0639,S0003,2017-01-04,0.0,0.0,1.0,5.45,PR14,,PR03,,,
P0642,S0003,2017-01-04,1.0,2.08,18.0,2.25,PR14,,PR03,,,
P0656,S0003,2017-01-04,0.0,0.0,1.0,4.5,PR14,,PR03,,,
P0664,S0003,2017-01-04,0.0,0.0,24.0,1.25,PR14,,PR03,,,
P0665,S0003,2017-01-04,1.0,9.95,2.0,10.75,PR14,,PR03,,,
P0681,S0003,2017-01-04,0.0,0.0,6.0,9.9,PR14,,PR03,,,
P0682,S0003,2017-01-04,0.0,0.0,15.0,4.25,PR14,,PR03,,,
P0689,S0003,2017-01-04,0.0,0.0,13.0,28.9,PR10,low,PR03,,,
P0694,S0003,2017-01-04,0.0,0.0,6.0,5.99,PR10,high,PR03,,,
P0699,S0003,2017-01-04,0.0,0.0,2.0,9.0,PR14,,PR03,,,
P0705,S0003,2017-01-04,0.0,0.0,9.0,9.9,PR12,verylow,PR03,,,
P0718,S0003,2017-01-04,0.0,0.0,9.0,13.0,PR14,,PR03,,,
P0726,S0003,2017-01-04,0.0,0.0,9.0,1.0,PR14,,PR03,,,
P0015,S0003,2017-01-05,0.0,0.0,4.0,2.6,PR10,low,PR03,,,
P0018,S0003,2017-01-05,0.0,0.0,10.0,1.95,PR14,,PR03,,,
P0035,S0003,2017-01-05,0.0,0.0,8.0,2.45,PR14,,PR03,,,
P0051,S0003,2017-01-05,0.0,0.0,53.0,0.7,PR14,,PR03,,,
P0055,S0003,2017-01-05,0.0,0.0,21.0,3.5,PR14,,PR03,,,
P0099,S0003,2017-01-05,1.0,9.24,3.0,10.9,PR14,,PR03,,,
P0103,S0003,2017-01-05,3.0,7.36,23.0,2.65,PR14,,PR03,,,
P0114,S0003,2017-01-05,0.0,0.0,29.0,0.45,PR14,,PR03,,,
P0116,S0003,2017-01-05,0.0,0.0,2.0,0.85,PR14,,PR03,,,
P0125,S0003,2017-01-05,0.0,0.0,14.0,2.95,PR14,,PR03,,,
P0129,S0003,2017-01-05,2.0,42.29,7.0,24.95,PR14,,PR03,,,
P0131,S0003,2017-01-05,0.0,0.0,10.0,2.25,PR14,,PR03,,,
P0140,S0003,2017-01-05,0.0,0.0,3.0,5.5,PR14,,PR03,,,
P0171,S0003,2017-01-05,0.0,0.0,2.0,9.85,PR14,,PR03,,,
P0185,S0003,2017-01-05,1.0,0.75,2.0,0.75,PR14,,PR03,,,
P0201,S0003,2017-01-05,0.0,0.0,2.0,14.9,PR14,,PR03,,,
P0206,S0003,2017-01-05,0.0,0.0,4.0,1.75,PR14,,PR03,,,
P0227,S0003,2017-01-05,0.0,0.0,2.0,8.0,PR14,,PR03,,,
P0260,S0003,2017-01-05,0.0,0.0,9.0,17.5,PR14,,PR03,,,
P0261,S0003,2017-01-05,0.0,0.0,24.0,4.75,PR14,,PR03,,,
P0275,S0003,2017-01-05,0.0,0.0,4.0,2.15,PR14,,PR03,,,
P0277,S0003,2017-01-05,0.0,0.0,1.0,3.45,PR14,,PR03,,,
P0286,S0003,2017-01-05,0.0,0.0,37.0,1.0,PR14,,PR03,,,
P0296,S0003,2017-01-05,1.0,0.69,11.0,0.75,PR14,,PR03,,,
P0311,S0003,2017-01-05,1.0,1.0,3.0,1.0,PR14,,PR03,,,
P0325,S0003,2017-01-05,0.0,0.0,14.0,8.45,PR14,,PR03,,,
P0327,S0003,2017-01-05,0.0,0.0,10.0,2.75,PR14,,PR03,,,
P0333,S0003,2017-01-05,0.0,0.0,4.0,1.85,PR14,,PR03,,,
P0348,S0003,2017-01-05,0.0,0.0,9.0,2.1,PR14,,PR03,,,
P0356,S0003,2017-01-05,0.0,0.0,29.0,2.5,PR14,,PR03,,,
P0364,S0003,2017-01-05,0.0,0.0,24.0,1.0,PR14,,PR03,,,
P0372,S0003,2017-01-05,0.0,0.0,149.0,2.9,PR14,,PR03,,,
P0377,S0003,2017-01-05,0.0,0.0,1.0,9.0,PR14,,PR03,,,
P0390,S0003,2017-01-05,0.0,0.0,7.0,9.85,PR14,,PR03,,,
P0400,S0003,2017-01-05,0.0,0.0,2.0,7.5,PR14,,PR03,,,
P0413,S0003,2017-01-05,1.525,6.99,16.175,4.95,PR14,,PR03,,,
P0417,S0003,2017-01-05,0.0,0.0,5.0,6.9,PR14,,PR03,,,
P0427,S0003,2017-01-05,0.0,0.0,16.0,2.45,PR14,,PR03,,,
P0435,S0003,2017-01-05,0.0,0.0,12.0,25.5,PR10,low,PR03,,,
P0436,S0003,2017-01-05,0.0,0.0,10.0,3.0,PR14,,PR03,,,
P0438,S0003,2017-01-05,19.0,4.4,34.0,0.25,PR14,,PR03,,,
P0453,S0003,2017-01-05,0.0,0.0,9.0,5.25,PR14,,PR03,,,
P0483,S0003,2017-01-05,0.0,0.0,4.0,10.0,PR14,,PR03,,,
P0499,S0003,2017-01-05,0.0,0.0,44.0,0.75,PR14,,PR03,,,
P0500,S0003,2017-01-05,0.0,0.0,97.0,5.95,PR14,,PR03,,,
P0514,S0003,2017-01-05,0.0,0.0,3.0,8.9,PR14,,PR03,,,
P0536,S0003,2017-01-05,0.0,0.0,8.0,2.95,PR14,,PR03,,,
P0551,S0003,2017-01-05,0.0,0.0,21.0,1.85,PR14,,PR03,,,
P0569,S0003,2017-01-05,0.0,0.0,58.0,2.6,PR14,,PR03,,,
P0572,S0003,2017-01-05,0.0,0.0,17.0,1.0,PR14,,PR03,,,
P0590,S0003,2017-01-05,0.0,0.0,33.0,0.5,PR14,,PR03,,,
P0602,S0003,2017-01-05,0.0,0.0,1.0,9.9,PR14,,PR03,,,
P0611,S0003,2017-01-05,0.0,0.0,4.0,12.0,PR14,,PR03,,,
P0614,S0003,2017-01-05,0.0,0.0,3.0,15.9,PR14,,PR03,,,
P0639,S0003,2017-01-05,0.0,0.0,9.0,5.45,PR14,,PR03,,,
P0642,S0003,2017-01-05,2.0,4.17,16.0,2.25,PR14,,PR03,,,
P0656,S0003,2017-01-05,0.0,0.0,1.0,4.5,PR14,,PR03,,,
P0664,S0003,2017-01-05,1.0,1.16,23.0,1.25,PR14,,PR03,,,
P0665,S0003,2017-01-05,1.0,9.95,1.0,10.75,PR14,,PR03,,,
P0681,S0003,2017-01-05,0.0,0.0,6.0,9.9,PR14,,PR03,,,
P0682,S0003,2017-01-05,0.0,0.0,15.0,4.25,PR14,,PR03,,,
P0689,S0003,2017-01-05,0.0,0.0,13.0,28.9,PR14,,PR03,,,
P0694,S0003,2017-01-05,0.0,0.0,6.0,5.99,PR14,,PR03,,,
P0699,S0003,2017-01-05,0.0,0.0,2.0,9.0,PR14,,PR03,,,
P0705,S0003,2017-01-05,0.0,0.0,9.0,11.65,PR14,,PR03,,,
P0718,S0003,2017-01-05,0.0,0.0,9.0,13.0,PR14,,PR03,,,
P0726,S0003,2017-01-05,0.0,0.0,9.0,1.0,PR14,,PR03,,,
P0015,S0003,2017-01-06,1.0,1.85,3.0,2.6,PR10,low,PR03,,,
P0018,S0003,2017-01-06,0.0,0.0,10.0,1.95,PR14,,PR03,,,
P0035,S0003,2017-01-06,1.0,2.27,7.0,2.45,PR14,,PR03,,,
P0051,S0003,2017-01-06,5.0,3.24,48.0,0.7,PR14,,PR03,,,
P0055,S0003,2017-01-06,0.0,0.0,21.0,3.5,PR14,,PR03,,,
P0099,S0003,2017-01-06,0.0,0.0,3.0,10.9,PR14,,PR03,,,
P0103,S0003,2017-01-06,7.0,17.18,16.0,2.65,PR14,,PR03,,,
P0114,S0003,2017-01-06,1.0,0.42,28.0,0.45,PR14,,PR03,,,
P0116,S0003,2017-01-06,0.0,0.0,2.0,0.85,PR14,,PR03,,,
P0125,S0003,2017-01-06,0.0,0.0,14.0,2.95,PR14,,PR03,,,
P0129,S0003,2017-01-06,0.0,0.0,7.0,24.95,PR14,,PR03,,,
P0131,S0003,2017-01-06,0.0,0.0,10.0,2.25,PR14,,PR03,,,
P0140,S0003,2017-01-06,0.0,0.0,3.0,5.5,PR14,,PR03,,,
P0171,S0003,2017-01-06,0.0,0.0,2.0,9.85,PR14,,PR03,,,
P0185,S0003,2017-01-06,0.0,0.0,5.0,0.75,PR14,,PR03,,,
P0201,S0003,2017-01-06,0.0,0.0,2.0,14.9,PR14,,PR03,,,
P0206,S0003,2017-01-06,0.0,0.0,4.0,1.75,PR14,,PR03,,,
P0227,S0003,2017-01-06,0.0,0.0,2.0,8.0,PR14,,PR03,,,
P0260,S0003,2017-01-06,0.0,0.0,9.0,17.5,PR14,,PR03,,,
P0261,S0003,2017-01-06,1.0,4.4,23.0,4.75,PR14,,PR03,,,
P0275,S0003,2017-01-06,0.0,0.0,4.0,2.15,PR14,,PR03,,,
P0277,S0003,2017-01-06,0.0,0.0,1.0,3.45,PR14,,PR03,,,
P0286,S0003,2017-01-06,2.0,1.85,35.0,1.0,PR14,,PR03,,,
P0296,S0003,2017-01-06,0.0,0.0,11.0,0.75,PR14,,PR03,,,
P0311,S0003,2017-01-06,1.0,1.0,4.0,1.0,PR14,,PR03,,,
P0325,S0003,2017-01-06,0.0,0.0,14.0,8.45,PR14,,PR03,,,
P0327,S0003,2017-01-06,0.0,0.0,10.0,2.75,PR14,,PR03,,,
P0333,S0003,2017-01-06,0.0,0.0,4.0,1.85,PR14,,PR03,,,
P0348,S0003,2017-01-06,2.0,3.89,7.0,2.1,PR14,,PR03,,,
P0356,S0003,2017-01-06,0.0,0.0,29.0,2.5,PR14,,PR03,,,
P0364,S0003,2017-01-06,4.0,3.7,20.0,1.0,PR14,,PR03,,,
P0372,S0003,2017-01-06,0.0,0.0,149.0,2.9,PR14,,PR03,,,
P0377,S0003,2017-01-06,0.0,0.0,1.0,9.0,PR14,,PR03,,,
P0390,S0003,2017-01-06,0.0,0.0,7.0,9.85,PR14,,PR03,,,
P0400,S0003,2017-01-06,0.0,0.0,2.0,7.5,PR14,,PR03,,,
P0413,S0003,2017-01-06,0.0,0.0,16.175,4.95,PR14,,PR03,,,
P0417,S0003,2017-01-06,0.0,0.0,5.0,6.9,PR14,,PR03,,,
P0427,S0003,2017-01-06,0.0,0.0,16.0,2.45,PR14,,PR03,,,
P0435,S0003,2017-01-06,0.0,0.0,12.0,25.5,PR10,low,PR03,,,
P0436,S0003,2017-01-06,0.0,0.0,10.0,3.0,PR14,,PR03,,,
P0438,S0003,2017-01-06,6.0,1.39,64.0,0.25,PR14,,PR03,,,
P0453,S0003,2017-01-06,0.0,0.0,9.0,5.25,PR14,,PR03,,,
P0483,S0003,2017-01-06,0.0,0.0,4.0,10.0,PR14,,PR03,,,
P0499,S0003,2017-01-06,0.0,0.0,44.0,0.75,PR14,,PR03,,,
P0500,S0003,2017-01-06,2.0,11.02,96.0,5.95,PR14,,PR03,,,
P0514,S0003,2017-01-06,0.0,0.0,3.0,8.9,PR14,,PR03,,,
P0536,S0003,2017-01-06,0.0,0.0,8.0,2.95,PR14,,PR03,,,
P0551,S0003,2017-01-06,0.0,0.0,21.0,1.85,PR14,,PR03,,,
P0569,S0003,2017-01-06,0.0,0.0,58.0,2.6,PR14,,PR03,,,
P0572,S0003,2017-01-06,0.0,0.0,17.0,1.0,PR14,,PR03,,,
P0590,S0003,2017-01-06,4.0,1.85,29.0,0.5,PR14,,PR03,,,
P0602,S0003,2017-01-06,0.0,0.0,7.0,9.9,PR14,,PR03,,,
P0611,S0003,2017-01-06,1.0,12.0,3.0,12.0,PR14,,PR03,,,
P0614,S0003,2017-01-06,0.0,0.0,3.0,15.9,PR14,,PR03,,,
P0639,S0003,2017-01-06,0.0,0.0,9.0,5.45,PR14,,PR03,,,
P0642,S0003,2017-01-06,0.0,0.0,16.0,2.25,PR14,,PR03,,,
P0656,S0003,2017-01-06,0.0,0.0,1.0,4.5,PR14,,PR03,,,
P0664,S0003,2017-01-06,2.0,2.31,21.0,1.25,PR14,,PR03,,,
P0665,S0003,2017-01-06,0.0,0.0,1.0,10.75,PR14,,PR03,,,
P0681,S0003,2017-01-06,0.0,0.0,6.0,9.9,PR14,,PR03,,,
P0682,S0003,2017-01-06,5.0,19.68,10.0,4.25,PR14,,PR03,,,
P0689,S0003,2017-01-06,0.0,0.0,13.0,28.9,PR14,,PR03,,,
P0694,S0003,2017-01-06,0.0,0.0,6.0,5.99,PR14,,PR03,,,
P0699,S0003,2017-01-06,0.0,0.0,2.0,9.0,PR14,,PR03,,,
P0705,S0003,2017-01-06,0.0,0.0,9.0,11.65,PR14,,PR03,,,
P0718,S0003,2017-01-06,1.0,12.04,8.0,13.0,PR14,,PR03,,,
P0726,S0003,2017-01-06,2.0,1.85,7.0,1.0,PR14,,PR03,,,
P0015,S0003,2017-01-07,0.0,0.0,15.0,2.6,PR10,low,PR03,,,
P0018,S0003,2017-01-07,0.0,0.0,10.0,1.95,PR14,,PR03,,,
P0035,S0003,2017-01-07,2.0,4.54,5.0,2.45,PR14,,PR03,,,
P0051,S0003,2017-01-07,0.0,0.0,48.0,0.7,PR14,,PR03,,,
P0055,S0003,2017-01-07,0.0,0.0,21.0,3.5,PR14,,PR03,,,
P0099,S0003,2017-01-07,0.0,0.0,3.0,10.9,PR14,,PR03,,,
P0103,S0003,2017-01-07,4.0,9.81,42.0,2.65,PR14,,PR03,,,
P0114,S0003,2017-01-07,0.0,0.0,28.0,0.45,PR14,,PR03,,,
P0116,S0003,2017-01-07,0.0,0.0,2.0,0.85,PR14,,PR03,,,
P0125,S0003,2017-01-07,0.0,0.0,14.0,2.95,PR14,,PR03,,,
P0129,S0003,2017-01-07,0.0,0.0,10.0,24.95,PR14,,PR03,,,
P0131,S0003,2017-01-07,1.0,2.08,9.0,2.25,PR14,,PR03,,,
P0140,S0003,2017-01-07,0.0,0.0,3.0,5.5,PR14,,PR03,,,
P0171,S0003,2017-01-07,0.0,0.0,2.0,9.85,PR14,,PR03,,,
P0185,S0003,2017-01-07,0.0,0.0,5.0,0.75,PR14,,PR03,,,
P0201,S0003,2017-01-07,0.0,0.0,2.0,14.9,PR14,,PR03,,,
P0206,S0003,2017-01-07,0.0,0.0,4.0,1.75,PR14,,PR03,,,
P0227,S0003,2017-01-07,0.0,0.0,2.0,8.0,PR14,,PR03,,,
P0260,S0003,2017-01-07,0.0,0.0,9.0,17.5,PR14,,PR03,,,
P0261,S0003,2017-01-07,1.0,4.4,22.0,4.75,PR14,,PR03,,,
P0275,S0003,2017-01-07,0.0,0.0,4.0,2.45,PR14,,PR03,,,
P0277,S0003,2017-01-07,0.0,0.0,1.0,3.45,PR14,,PR03,,,
P0286,S0003,2017-01-07,0.0,0.0,35.0,1.0,PR14,,PR03,,,
P0296,S0003,2017-01-07,0.0,0.0,11.0,0.75,PR14,,PR03,,,
P0311,S0003,2017-01-07,0.0,0.0,4.0,1.0,PR14,,PR03,,,
P0325,S0003,2017-01-07,0.0,0.0,14.0,8.45,PR14,,PR03,,,
P0327,S0003,2017-01-07,0.0,0.0,10.0,2.75,PR14,,PR03,,,
P0333,S0003,2017-01-07,0.0,0.0,16.0,1.85,PR14,,PR03,,,
P0348,S0003,2017-01-07,0.0,0.0,47.0,2.1,PR14,,PR03,,,
P0356,S0003,2017-01-07,0.0,0.0,29.0,2.5,PR14,,PR03,,,
P0364,S0003,2017-01-07,1.0,0.93,19.0,1.0,PR14,,PR03,,,
P0372,S0003,2017-01-07,0.0,0.0,149.0,2.9,PR14,,PR03,,,
P0377,S0003,2017-01-07,0.0,0.0,1.0,9.0,PR14,,PR03,,,
P0390,S0003,2017-01-07,0.0,0.0,7.0,9.85,PR14,,PR03,,,
P0400,S0003,2017-01-07,0.0,0.0,2.0,7.5,PR14,,PR03,,,
P0413,S0003,2017-01-07,0.0,0.0,16.175,4.95,PR14,,PR03,,,
P0417,S0003,2017-01-07,0.0,0.0,5.0,6.9,PR14,,PR03,,,
P0427,S0003,2017-01-07,0.0,0.0,16.0,2.45,PR14,,PR03,,,
P0435,S0003,2017-01-07,0.0,0.0,12.0,25.5,PR10,low,PR03,,,
P0436,S0003,2017-01-07,1.0,2.78,9.0,3.0,PR14,,PR03,,,
P0438,S0003,2017-01-07,14.0,3.24,86.0,0.25,PR14,,PR03,,,
P0453,S0003,2017-01-07,0.0,0.0,9.0,5.25,PR08,veryhigh,PR03,,,
P0483,S0003,2017-01-07,0.0,0.0,4.0,10.0,PR14,,PR03,,,
P0499,S0003,2017-01-07,4.0,2.78,40.0,0.75,PR14,,PR03,,,
P0500,S0003,2017-01-07,0.0,0.0,96.0,5.95,PR14,,PR03,,,
P0514,S0003,2017-01-07,1.0,8.9,2.0,8.9,PR14,,PR03,,,
P0536,S0003,2017-01-07,0.0,0.0,8.0,2.95,PR14,,PR03,,,
P0551,S0003,2017-01-07,0.0,0.0,21.0,1.85,PR14,,PR03,,,
P0569,S0003,2017-01-07,0.0,0.0,58.0,2.6,PR14,,PR03,,,
P0572,S0003,2017-01-07,0.0,0.0,17.0,1.0,PR14,,PR03,,,
P0590,S0003,2017-01-07,4.0,1.85,25.0,0.5,PR14,,PR03,,,
P0602,S0003,2017-01-07,0.0,0.0,7.0,9.9,PR14,,PR03,,,
P0611,S0003,2017-01-07,0.0,0.0,3.0,12.0,PR14,,PR03,,,
P0614,S0003,2017-01-07,0.0,0.0,3.0,15.9,PR14,,PR03,,,
P0639,S0003,2017-01-07,0.0,0.0,17.0,5.45,PR14,,PR03,,,
P0642,S0003,2017-01-07,0.0,0.0,16.0,2.25,PR14,,PR03,,,
P0656,S0003,2017-01-07,0.0,0.0,1.0,4.5,PR14,,PR03,,,
P0664,S0003,2017-01-07,0.0,0.0,21.0,1.25,PR14,,PR03,,,
P0665,S0003,2017-01-07,0.0,0.0,1.0,10.75,PR14,,PR03,,,
P0681,S0003,2017-01-07,1.0,8.39,5.0,9.9,PR14,,PR03,,,
P0682,S0003,2017-01-07,0.0,0.0,10.0,4.25,PR14,,PR03,,,
P0689,S0003,2017-01-07,0.0,0.0,13.0,28.9,PR14,,PR03,,,
P0694,S0003,2017-01-07,0.0,0.0,6.0,3.95,PR14,,PR03,,,
P0699,S0003,2017-01-07,0.0,0.0,2.0,9.0,PR14,,PR03,,,
P0705,S0003,2017-01-07,0.0,0.0,9.0,11.65,PR14,,PR03,,,
P0718,S0003,2017-01-07,1.0,12.04,7.0,13.0,PR14,,PR03,,,
P0726,S0003,2017-01-07,0.0,0.0,7.0,1.0,PR14,,PR03,,,
P0015,S0003,2017-01-08,0.0,0.0,15.0,2.6,PR10,low,PR03,,,
P0018,S0003,2017-01-08,0.0,0.0,10.0,1.95,PR14,,PR03,,,
P0035,S0003,2017-01-08,0.0,0.0,5.0,2.45,PR14,,PR03,,,
P0051,S0003,2017-01-08,0.0,0.0,48.0,0.7,PR14,,PR03,,,
P0055,S0003,2017-01-08,0.0,0.0,21.0,3.5,PR14,,PR03,,,
P0099,S0003,2017-01-08,0.0,0.0,3.0,10.9,PR14,,PR03,,,
P0103,S0003,2017-01-08,5.0,12.27,37.0,2.65,PR14,,PR03,,,
P0114,S0003,2017-01-08,0.0,0.0,28.0,0.45,PR14,,PR03,,,
P0116,S0003,2017-01-08,0.0,0.0,2.0,0.85,PR14,,PR03,,,
P0125,S0003,2017-01-08,0.0,0.0,14.0,2.95,PR14,,PR03,,,
P0129,S0003,2017-01-08,0.0,0.0,10.0,24.95,PR14,,PR03,,,
P0131,S0003,2017-01-08,0.0,0.0,9.0,2.25,PR14,,PR03,,,
P0140,S0003,2017-01-08,0.0,0.0,3.0,5.5,PR14,,PR03,,,
P0171,S0003,2017-01-08,0.0,0.0,2.0,9.85,PR14,,PR03,,,
P0185,S0003,2017-01-08,0.0,0.0,5.0,0.75,PR14,,PR03,,,
P0201,S0003,2017-01-08,0.0,0.0,2.0,14.9,PR14,,PR03,,,
P0206,S0003,2017-01-08,2.0,2.97,2.0,1.75,PR14,,PR03,,,
P0227,S0003,2017-01-08,0.0,0.0,2.0,8.0,PR14,,PR03,,,
P0260,S0003,2017-01-08,0.0,0.0,9.0,17.5,PR14,,PR03,,,
P0261,S0003,2017-01-08,1.0,4.4,21.0,4.75,PR14,,PR03,,,
P0275,S0003,2017-01-08,0.0,0.0,4.0,2.45,PR14,,PR03,,,
P0277,S0003,2017-01-08,0.0,0.0,1.0,3.45,PR14,,PR03,,,
P0286,S0003,2017-01-08,3.0,2.78,32.0,1.0,PR14,,PR03,,,
P0296,S0003,2017-01-08,1.0,0.69,10.0,0.75,PR14,,PR03,,,
P0311,S0003,2017-01-08,0.0,0.0,4.0,1.0,PR14,,PR03,,,
P0325,S0003,2017-01-08,0.0,0.0,14.0,8.45,PR14,,PR03,,,
P0327,S0003,2017-01-08,1.0,2.55,9.0,2.75,PR14,,PR03,,,
P0333,S0003,2017-01-08,4.0,6.85,24.0,1.85,PR14,,PR03,,,
P0348,S0003,2017-01-08,0.0,0.0,47.0,2.1,PR14,,PR03,,,
P0356,S0003,2017-01-08,0.0,0.0,29.0,2.5,PR14,,PR03,,,
P0364,S0003,2017-01-08,0.0,0.0,19.0,1.0,PR14,,PR03,,,
P0372,S0003,2017-01-08,0.0,0.0,149.0,2.9,PR14,,PR03,,,
P0377,S0003,2017-01-08,0.0,0.0,1.0,9.0,PR14,,PR03,,,
P0390,S0003,2017-01-08,0.0,0.0,7.0,9.85,PR14,,PR03,,,
P0400,S0003,2017-01-08,0.0,0.0,2.0,7.5,PR14,,PR03,,,
P0413,S0003,2017-01-08,3.31,15.17,12.865,4.95,PR14,,PR03,,,
P0417,S0003,2017-01-08,0.0,0.0,5.0,6.9,PR14,,PR03,,,
P0427,S0003,2017-01-08,0.0,0.0,16.0,2.45,PR14,,PR03,,,
P0435,S0003,2017-01-08,0.0,0.0,12.0,25.5,PR10,low,PR03,,,
P0436,S0003,2017-01-08,2.0,5.56,7.0,3.0,PR14,,PR03,,,
P0438,S0003,2017-01-08,10.0,2.31,76.0,0.25,PR14,,PR03,,,
P0453,S0003,2017-01-08,0.0,0.0,9.0,5.25,PR08,veryhigh,PR03,,,
P0483,S0003,2017-01-08,0.0,0.0,4.0,10.0,PR14,,PR03,,,
P0499,S0003,2017-01-08,0.0,0.0,40.0,0.75,PR14,,PR03,,,
P0500,S0003,2017-01-08,0.0,0.0,96.0,5.95,PR14,,PR03,,,
P0514,S0003,2017-01-08,0.0,0.0,2.0,8.9,PR14,,PR03,,,
P0536,S0003,2017-01-08,0.0,0.0,8.0,2.95,PR14,,PR03,,,
P0551,S0003,2017-01-08,0.0,0.0,21.0,1.85,PR14,,PR03,,,
P0569,S0003,2017-01-08,0.0,0.0,58.0,2.6,PR14,,PR03,,,
P0572,S0003,2017-01-08,0.0,0.0,17.0,1.0,PR14,,PR03,,,
P0590,S0003,2017-01-08,0.0,0.0,25.0,0.5,PR14,,PR03,,,
P0602,S0003,2017-01-08,0.0,0.0,7.0,9.9,PR14,,PR03,,,
P0611,S0003,2017-01-08,0.0,0.0,5.0,12.0,PR14,,PR03,,,
P0614,S0003,2017-01-08,0.0,0.0,3.0,15.9,PR14,,PR03,,,
P0639,S0003,2017-01-08,0.0,0.0,17.0,5.45,PR14,,PR03,,,
P0642,S0003,2017-01-08,0.0,0.0,16.0,2.25,PR14,,PR03,,,
P0656,S0003,2017-01-08,0.0,0.0,1.0,4.5,PR14,,PR03,,,
P0664,S0003,2017-01-08,0.0,0.0,21.0,1.25,PR14,,PR03,,,
P0665,S0003,2017-01-08,0.0,0.0,7.0,10.75,PR14,,PR03,,,
P0681,S0003,2017-01-08,0.0,0.0,5.0,9.9,PR14,,PR03,,,
P0682,S0003,2017-01-08,0.0,0.0,10.0,4.25,PR14,,PR03,,,
P0689,S0003,2017-01-08,0.0,0.0,13.0,28.9,PR14,,PR03,,,
P0694,S0003,2017-01-08,0.0,0.0,6.0,3.95,PR14,,PR03,,,
P0699,S0003,2017-01-08,0.0,0.0,2.0,9.0,PR14,,PR03,,,
P0705,S0003,2017-01-08,0.0,0.0,9.0,11.65,PR14,,PR03,,,
P0718,S0003,2017-01-08,0.0,0.0,7.0,13.0,PR14,,PR03,,,
P0726,S0003,2017-01-08,0.0,0.0,7.0,1.0,PR14,,PR03,,,
P0015,S0003,2017-01-09,1.0,1.85,14.0,2.6,PR10,low,PR03,,,
P0018,S0003,2017-01-09,0.0,0.0,10.0,1.95,PR14,,PR03,,,
P0035,S0003,2017-01-09,0.0,0.0,5.0,2.45,PR14,,PR03,,,
P0051,S0003,2017-01-09,0.0,0.0,48.0,0.7,PR14,,PR03,,,
P0055,S0003,2017-01-09,1.0,3.24,20.0,3.5,PR14,,PR03,,,
P0099,S0003,2017-01-09,0.0,0.0,3.0,10.9,PR14,,PR03,,,
P0103,S0003,2017-01-09,5.0,12.27,32.0,2.65,PR14,,PR03,,,
P0114,S0003,2017-01-09,0.0,0.0,28.0,0.45,PR14,,PR03,,,
P0116,S0003,2017-01-09,0.0,0.0,2.0,0.85,PR14,,PR03,,,
P0125,S0003,2017-01-09,0.0,0.0,14.0,2.95,PR14,,PR03,,,
P0129,S0003,2017-01-09,0.0,0.0,10.0,24.95,PR14,,PR03,,,
P0131,S0003,2017-01-09,0.0,0.0,9.0,2.25,PR14,,PR03,,,
